Strain,Stress_Pa
2.68167774915287e-06,186397.677383115
2.36579163367359e-06,164909.520924719
4.55024639198254e-07,32331.2195055001
9.35166203386645e-07,61742.6943716547
7.45467419443397e-07,53171.6073937085
2.23183887771803e-06,158580.134710888
1.00597304207338e-07,6907.1955118291
1.70966905461395e-06,119562.234491407
2.28737605722207e-06,161192.925709368
2.63029691028525e-06,185681.584560545
1.02624524614772e-06,74828.4278780841
2.46377191401604e-06,170639.971380316
3.31895210865622e-07,22220.7524818281
2.53935687520355e-06,178990.533981294
3.82465986995947e-07,27988.1936136135
1.1918618716811e-06,82980.9624036477
2.39188609733866e-06,167441.620465651
4.49752282046321e-07,33237.8070798971
6.87754185697924e-07,47491.7806071764
2.1667577051792e-06,154491.196294949
2.16010960963822e-06,149698.1203242
1.92344289865589e-06,135433.770177898
2.0818453334013e-06,146318.262438019
1.62817333004279e-06,113448.190721827
7.55397176720858e-07,54122.6559557069
1.03708798051176e-06,73885.273983178
5.44793150404277e-07,39168.2465913615
2.72535168400088e-06,189755.543214374
1.75017538429836e-06,123551.376209101
1.20255425029092e-06,84676.7913106794
1.3860174109324e-06,97121.0825086176
2.84185001883545e-06,199929.969896401
4.60054209348241e-07,29317.3983252683
1.75868949605039e-06,121670.040806753
1.5176660366534e-06,106332.455994637
1.83436270630394e-06,126930.137822309
5.43305514625215e-08,5656.95053166277
2.61637172683245e-06,183712.785436831
2.79635484745084e-06,195603.213903237
1.69539955076763e-06,119395.935510261
2.08995247163068e-06,146147.667745765
2.76749814353189e-06,193762.743804197
2.1217159029402e-06,148046.309676489
4.57617128742784e-07,29469.0768964646
1.72886508050044e-06,122168.039576318
1.82014513914857e-06,127365.28505398
1.27239201390716e-06,87873.6800052746
2.20933270687417e-06,154473.599232039
2.80310104430704e-06,195205.06514643
2.77670553872033e-06,194847.764906899
1.3525181142124e-06,93600.5448364539
3.39714137522266e-07,24981.597729422
2.954523596887e-06,206892.020408789
2.5166942593378e-06,176697.218038755
3.73988043609801e-07,24633.025847883
2.76252564785212e-06,196365.275580052
2.60968908618638e-06,181913.265967729
1.55651417137822e-06,109568.643118896
1.77382630723479e-06,125357.857685417
1.19700811161039e-06,84396.4046943502
1.64284916466094e-07,11688.6912926332
1.0055917249377e-06,72254.3902833421
2.40856034579403e-06,169351.816365908
1.38960690138086e-08,-675.746946715288
1.00049751507343e-06,69380.3562337124
1.19450608077283e-06,83003.7177114962
1.61218680881377e-06,112273.323359626
2.75956684923828e-06,194417.42763922
1.03903798309788e-06,73193.3599215029
1.04085960568868e-06,71469.937692877
2.21250374432925e-06,157784.297682447
1.35665382266942e-06,93854.7660148859
6.73814468819946e-07,49804.8883803166
1.35731854839808e-06,98459.708538338
4.225710611394e-07,32949.0054214012
5.2916095951867e-07,37838.5526624167
1.49510331821844e-06,103917.453635594
1.25677634851364e-06,88176.3835673863
2.7445377032043e-06,189754.522249845
1.0871816973499e-06,74771.7597683009
1.74176505083413e-06,122385.464793111
1.89679286375859e-06,130188.30802984
3.92833697650009e-08,4240.31493846359
1.99061211605013e-06,144254.8363949
5.34107900609254e-07,36879.2135647141
2.88321095240837e-06,201948.786943538
4.45988183259339e-07,31074.7252479564
1.24387237118107e-06,90116.7583032525
2.56049004235932e-07,18632.1925123718
2.99062275553784e-06,207976.242543881
1.50658503099373e-06,105010.770284665
1.78615505196013e-06,124645.783603894
2.01229432165282e-07,16663.0310181806
2.24988141119753e-06,156740.055470629
6.29716779286757e-07,42239.6294225862
2.69416286832214e-06,191399.463806123
6.15418921446021e-07,44365.9133296943
5.72063161991e-07,42413.1687819213
1.09649003544285e-07,7736.74789184989
1.41620083533e-06,99637.5388855771
1.69452339978785e-06,118837.473084191
1.97125918285057e-07,11971.816136021
2.32658285008503e-06,163100.73809205
1.35986650424408e-06,91442.0277583073
1.57317080798274e-06,109068.079310162
1.32228824081468e-06,94255.3633444238
1.20228918262598e-06,83460.6106071728
1.67892099392465e-06,120024.301529835
4.65720737792138e-07,31545.1836829513
5.45784391485813e-07,37616.1630223066
2.58535686304055e-06,181522.437190993
2.8383463864009e-06,200564.620088905
1.11992794883926e-06,78397.707636169
8.12234019430661e-07,58362.5492005367
1.93199862971705e-06,131192.594251028
1.22620251329429e-06,86309.2988081474
7.61590669810346e-08,3075.17238436745
4.68457792098571e-07,34314.3582309563
2.14791668654219e-06,150063.076039631
1.97677182573045e-06,138748.500615821
8.12879775104505e-08,6037.523584968
6.65916485798848e-07,45703.7807332728
6.93224389764214e-07,49107.1709079665
2.01567823079619e-06,140141.135440874
5.91316132630925e-08,3703.73563525049
3.12325745953722e-07,23656.291371462
2.39974825611957e-06,165367.240560421
5.35633986163001e-07,35443.6641460211
1.95823832355562e-06,137094.606627692
7.1454834314018e-07,52785.3899917903
2.98324178278035e-07,20580.0490960466
7.29516572998362e-07,51188.3131922841
2.16680079556698e-06,152425.792366413
2.56708940431886e-06,181993.996306689
2.49065959370097e-06,177538.072625606
1.19155058885536e-06,84906.2953828887
2.00425540971194e-06,140912.624978111
6.14952886247463e-07,42679.0785267278
8.7944319078304e-07,60441.4986160637
2.68900745556336e-06,189154.19092618
3.90057705322081e-08,5020.04345075168
2.56525592563404e-07,18504.883571127
6.23658765438082e-07,42917.5176593675
7.95966116214592e-08,6120.99142032798
5.44306305269392e-07,38814.2333404505
1.74912468290908e-06,123379.920036145
1.26427365177749e-06,89003.6741707792
2.67801513323092e-06,186348.28703399
2.45233068521532e-06,172686.826255874
1.02545205509363e-06,72651.7062890778
7.78270300293877e-07,53052.3509130727
1.1390772245018e-06,79535.4531019296
1.77088482754442e-06,125547.533954905
8.04190922468629e-07,57867.6145647299
1.8724467235474e-06,130651.633676234
1.22823495657372e-06,84318.2897013251
1.65614154255594e-06,113429.408060163
1.30837958740595e-06,89796.8026059994
8.83397278625753e-07,62832.9681861373
2.84535992088647e-06,199641.478938046
2.29081738247928e-06,160979.084428902
4.20339527299358e-07,30880.8534812309
2.60540392769374e-06,179117.837250128
1.46229359474854e-06,99697.9892872575
2.68365668068227e-06,187472.362553399
2.39956576784195e-06,167489.54748673
1.2756405134077e-06,85186.5987285346
6.74079249603522e-08,5942.45877480244
8.06032078154838e-07,57985.6907863768
1.6249026439826e-06,116512.594310219
1.90043465947844e-06,135011.987863855
7.73663056299607e-07,54937.2948131113
4.18068222218472e-07,30216.1843534396
2.5047907103979e-06,174169.609274795
2.95320654211066e-06,209045.623835476
1.57707054690806e-06,106921.654797398
5.15037857544911e-07,34749.1977630045
8.16921979558107e-07,55753.6583882441
5.51720296424002e-08,6999.58622599749
2.7428964196815e-06,192990.801082491
3.53253248670423e-07,25369.5160087914
1.72954942654276e-06,121777.098305428
8.22165662061618e-07,57618.9041158106
1.66253400754738e-06,118961.498284548
1.95426116505559e-06,137316.264654407
2.4892254111216e-06,176061.544322105
6.1926381528181e-07,42923.7889073507
3.29874859754414e-08,1729.7901770753
4.10656890206422e-07,29517.9830791353
2.70005592554432e-06,185823.367252013
2.62167023268755e-06,185337.571989565
1.79223930651093e-06,125513.067978891
1.80155058130096e-06,129981.876805363
1.99511002363877e-06,138409.547637256
5.26113835870349e-07,37774.6965999208
2.74323583777488e-06,191918.44342589
1.25631157467622e-06,88284.5510237254
1.14941558474849e-06,80468.916671499
1.55675311584851e-06,112351.391160352
1.40897900325165e-07,10143.7748788611
4.98850106268238e-07,32660.6099137984
2.21410084927911e-06,157275.536355998
2.48396003775379e-07,16521.9686962268
1.80945632839916e-06,126325.572344547
7.36047329043963e-07,49170.3258640729
1.16788684212593e-06,83735.1219288279
8.660812103121e-07,59377.5735655073
1.06701814939485e-06,73682.7672900135
2.15713771555274e-06,151814.986154974
8.91365146869525e-07,63512.0648694998
1.69921392089069e-06,117633.348318682
1.4281512065973e-06,100241.851486451
1.99101349608794e-06,139786.956855644
2.81048921797427e-06,195158.988892081
2.19771629163075e-06,155772.07250378
6.4482113577227e-07,45388.0616983664
9.3549405183854e-08,7097.22376005829
7.86792132899475e-07,55038.4820495483
1.78523379210076e-06,126038.640883905
1.54277440452751e-07,8596.30187374839
1.48909874160371e-06,105479.177411842
1.79052854675067e-06,123497.600577464
1.00273167245088e-06,70080.6496128123
2.31273661123747e-06,160487.583058313
3.19794759401315e-07,23621.5431158931
2.25413345207426e-07,14827.1251559355
2.18456626861081e-06,152597.651412897
1.4864739486186e-06,103769.454311337
2.06520718928321e-06,146147.629121504
1.30448201581124e-06,91189.9216123547
7.3920609971732e-07,52634.8653485218
2.4573069530226e-06,168798.027964223
2.39824763690694e-06,167253.275140517
2.08408941256328e-06,146274.550557462
8.16435411689888e-07,58382.9647681399
1.77069200060726e-06,122341.641017076
1.08292169082008e-06,73440.7173051567
2.74746219979902e-07,16625.3774668613
2.75194072638673e-06,193106.288005692
4.10455892756884e-07,28106.5470642752
2.85071206146241e-06,201441.171523926
1.33801731887387e-06,92492.6053011799
5.55398786515859e-07,37510.3543153767
1.62570284213507e-06,112894.337459904
2.61883750762922e-06,183773.773261341
2.19667465922868e-06,154935.743966724
2.41968344358435e-06,166383.173749045
1.97635010013215e-06,140945.78365141
2.07682969355356e-06,143907.64479408
2.54758695469596e-06,178704.95293291
7.49004026577558e-07,52468.7655842331
1.46827489092942e-06,100719.764885799
6.63628325458807e-07,49044.0299824569
2.96300402398994e-06,208157.455277943
2.83217801905984e-06,197849.141148564
1.18280434105518e-07,8880.29334396114
2.11672551754707e-06,147564.462648551
2.775744952247e-06,194947.400658006
5.41726035382001e-07,36844.7761203378
1.70383569165789e-06,122597.021514423
2.74646489276413e-06,190424.743770806
1.01837935757397e-07,4081.5535829557
2.09226080174052e-06,145578.800860177
8.92047022117652e-07,60739.6153952856
2.77318858612959e-06,194142.923654804
2.9131747354961e-06,200674.09098895
2.8327994673403e-06,199486.871821119
1.42264264997239e-06,98194.872612041
2.58612795296794e-06,182525.968943163
2.53364819560521e-06,178043.774998303
9.57301419729767e-07,66214.7059449574
2.48674642245203e-06,175881.27055406
1.11022904146478e-07,8371.01514916544
1.78880963544616e-06,124334.593670947
6.90026511863109e-07,48598.8314906412
3.61700657331836e-07,24621.5044949026
2.30859604887627e-07,16464.7132259704
2.08886632763442e-06,146044.089996634
1.0196248913042e-06,71914.9170520237
2.17430031458628e-06,152455.858157092
1.96069022396827e-07,15695.6929752893
9.45871013491831e-07,66693.722576762
1.61847387712601e-06,114392.420018396
2.37216949451689e-06,165443.422709224
9.5625750879621e-07,66805.58356958
1.87767412931103e-06,131163.496588666
2.65793324470856e-06,184775.481933968
1.84758956454691e-06,129195.98981056
6.98878424260901e-07,49491.2930003437
7.32023446696141e-08,5454.78077473168
2.61029662170279e-06,183939.923794112
6.38082325511614e-08,3953.31143245552
2.6241050180526e-06,182617.406948751
1.58681140208164e-06,111669.131629383
2.81720309553869e-06,196791.052521136
2.396349707321e-06,165934.651181957
2.99380233160001e-06,208379.639149124
1.05213544635513e-06,71292.6644008934
2.30156486679338e-06,159497.951996953
1.20579274082773e-06,81844.8743437308
1.43962686091173e-06,100201.774589571
1.88251638965511e-06,133209.767863015
2.62103134255902e-06,182058.668142128
2.95225040759789e-06,206321.802900189
2.30482024159355e-06,164009.178763377
1.253300346502e-06,90118.9935665059
1.26407100683121e-06,87478.4238589486
2.21274690476667e-06,156317.459636218
7.16331437304907e-07,48982.0154050616
3.31422339394184e-07,22021.1195564065
1.06386647292233e-06,74299.5733246016
8.61716974962245e-07,60650.0243458041
8.8892436136797e-07,63088.2499406026
7.0082325314973e-07,48248.6574040223
1.26279568909086e-07,8381.16315132501
5.36218042002414e-08,3680.16143424781
2.96316716920809e-06,210006.438298164
1.28331940120759e-06,86826.8343977338
1.15297994147904e-06,82170.1061966278
2.03894184807921e-06,141372.934695936
6.54761663595192e-07,45702.1760734981
2.84988355185068e-06,200063.070331874
2.35903504324666e-06,166004.096249021
2.68233006936779e-07,15473.4046265867
1.25274232735479e-06,87333.4984926776
2.63735492268649e-06,185059.75193944
2.83419606687423e-06,194573.57984631
1.40220453374961e-06,96561.9626180189
1.84023416763212e-06,129624.308550953
5.01101838276226e-07,35186.7203067161
2.97350587841093e-06,207048.605770993
6.9501510415033e-07,48862.295888463
2.82819532240538e-06,200425.261972368
1.94893994697711e-06,134933.057201955
1.82321038463658e-06,127785.24184318
1.53806553304953e-06,102662.537372857
6.92009435153276e-07,45951.5655018819
5.29584096016525e-07,36062.6083596996
6.61458627210526e-07,46033.4154287984
5.59314786432764e-07,40742.9467943749
2.33875342070026e-06,163147.261313926
1.05037577750019e-06,73726.0908056801
1.73528029690189e-07,11572.3717476121
2.90730789042243e-06,201954.388814753
2.65135765489028e-06,185646.802192644
2.78325684958564e-06,195378.49431978
2.98472346793931e-06,210441.868304305
5.21685747658462e-07,37710.7799232718
1.18872605670798e-06,82551.6800545628
2.27471542711227e-06,160240.204251032
2.08806185416138e-06,145348.305051013
4.61687719019565e-07,33281.9994723698
2.44749937497185e-06,175331.634152235
6.73321715509982e-07,45479.8677592554
6.71452844467869e-07,46776.3611962488
1.61092326868024e-06,113316.902549153
1.77881980452511e-06,125426.323817143
1.74025862351343e-06,119597.878803377
2.74460512193265e-07,21149.5782188233
2.63238258789114e-06,185019.828728811
7.96800127766118e-07,54966.4698603449
3.88544763848413e-07,23611.2826204567
2.66624423960693e-06,187461.775721795
2.86695449468926e-06,199994.397063641
2.58638285179635e-06,180066.881617114
2.42854822417463e-06,170218.096527207
1.96572594191707e-06,138083.897005629
1.65257211182742e-06,116495.575793165
2.6096027973423e-07,17643.0722637946
1.2253596392121e-06,86269.1000118067
1.11806555103694e-06,80449.4974411446
7.79261351280979e-07,53688.0738099645
2.17026034106575e-06,153000.243260553
1.48762720523631e-06,104863.164348278
2.43138647722944e-07,17304.401811513
6.60549605849434e-07,47006.9895398643
2.04977629097879e-06,141670.435394494
2.28392578470901e-07,16182.8760239956
2.55362074214631e-06,178830.0529007
1.48543958104192e-06,104553.302782598
1.44175973197994e-06,102500.534425121
1.77722335397855e-06,122194.279845683
2.47404289777545e-06,171872.486615931
1.04342762370658e-06,74012.407721082
2.03404845767719e-06,140541.622321294
1.69719589198737e-06,119296.270345281
8.01084810508264e-07,55616.6019617882
2.63588995906547e-06,184317.445275027
2.39227806482078e-06,166408.563627316
1.97535550397528e-06,140873.769971832
2.55174518728273e-06,179163.199104901
2.60188260287941e-06,183437.137965007
2.1250889301451e-06,148957.853225924
2.51103998509102e-06,174328.607571466
2.09241438500785e-06,145098.784117548
2.0404223152809e-06,146762.471933607
1.85583413464555e-06,130718.500796155
2.25814991867292e-06,154851.232010297
4.75815315879221e-07,34253.9966463944
2.64261227759679e-06,184339.248067658
2.6155305832357e-06,181976.917169549
8.77418491036774e-08,4132.16298553661
2.47745025169429e-06,175021.843402194
